date,line_id,product,shift,available_time_min,production_time_min,downtime_min,units_produced,defective_units,good_units,availability,performance,quality,oee,downtime_reasons
2026-02-11,LINHA_C,Leite Fermentado,2,480,466,14,25147,1024,24123,0.9708,0.9251,0.9593,0.8615,"[{'reason': 'Falha Elétrica', 'duration': 14}]"
2026-02-11,LINHA_C,Leite Fermentado,3,480,437,43,21946,507,21439,0.9104,0.8609,0.9769,0.7657,"[{'reason': 'Manutenção Preventiva', 'duration': 43}]"
2026-02-12,LINHA_A,Iogurte Natural,1,480,368,112,27359,1126,26233,0.7667,0.8921,0.9588,0.6558,"[{'reason': 'Manutenção Preventiva', 'duration': 112}]"
2026-02-12,LINHA_A,Iogurte Natural,2,480,318,162,24418,370,24048,0.6625,0.9214,0.9848,0.6012,"[{'reason': 'Controle de Qualidade', 'duration': 11}, {'reason': 'Falha Elétrica', 'duration': 28}, {'reason': 'Falta de Matéria-Prima', 'duration': 123}]"
2026-02-12,LINHA_A,Iogurte Natural,3,480,345,135,27231,286,26945,0.7188,0.9472,0.9895,0.6736,"[{'reason': 'Ajuste de Equipamento', 'duration': 29}, {'reason': 'Controle de Qualidade', 'duration': 17}, {'reason': 'Falta de Matéria-Prima', 'duration': 89}]"
2026-02-12,LINHA_B,Iogurte Grego,1,480,464,16,29011,960,28051,0.9667,0.9379,0.9669,0.8766,"[{'reason': 'Controle de Qualidade', 'duration': 16}]"
2026-02-12,LINHA_B,Iogurte Grego,2,480,480,0,30476,484,29992,1.0,0.9524,0.9841,0.9372,[]
2026-02-12,LINHA_B,Iogurte Grego,3,480,375,105,21785,869,20916,0.7812,0.8714,0.9601,0.6536,"[{'reason': 'Controle de Qualidade', 'duration': 24}, {'reason': 'Ajuste de Equipamento', 'duration': 29}, {'reason': 'Falha Elétrica', 'duration': 37}, {'reason': 'Falha Elétrica', 'duration': 15}]"
2026-02-12,LINHA_C,Leite Fermentado,1,480,316,164,16454,181,16273,0.6583,0.8926,0.989,0.5812,"[{'reason': 'Falta de Matéria-Prima', 'duration': 164}]"
2026-02-12,LINHA_C,Leite Fermentado,2,480,428,52,24025,463,23562,0.8917,0.9623,0.9807,0.8415,"[{'reason': 'Manutenção Preventiva', 'duration': 52}]"
2026-02-12,LINHA_C,Leite Fermentado,3,480,480,0,25946,184,25762,1.0,0.9266,0.9929,0.9201,[]
2026-02-13,LINHA_A,Iogurte Natural,1,480,445,35,31869,1363,30506,0.9271,0.8594,0.9572,0.7627,"[{'reason': 'Troca de Sabor', 'duration': 35}]"
2026-02-13,LINHA_A,Iogurte Natural,2,480,480,0,35480,1360,34120,1.0,0.887,0.9617,0.853,[]
2026-02-13,LINHA_A,Iogurte Natural,3,480,459,21,34579,593,33986,0.9563,0.904,0.9829,0.8497,"[{'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-02-13,LINHA_B,Iogurte Grego,1,480,389,91,25512,625,24887,0.8104,0.9838,0.9755,0.7777,"[{'reason': 'Limpeza CIP', 'duration': 52}, {'reason': 'Limpeza CIP', 'duration': 39}]"
2026-02-13,LINHA_B,Iogurte Grego,2,480,346,134,21983,598,21385,0.7208,0.953,0.9728,0.6683,"[{'reason': 'Limpeza CIP', 'duration': 54}, {'reason': 'Manutenção Preventiva', 'duration': 54}, {'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-02-13,LINHA_B,Iogurte Grego,3,480,345,135,19565,244,19321,0.7188,0.8507,0.9875,0.6038,"[{'reason': 'Manutenção Preventiva', 'duration': 75}, {'reason': 'Limpeza CIP', 'duration': 60}]"
2026-02-13,LINHA_C,Leite Fermentado,1,480,192,288,9697,389,9308,0.4,0.8658,0.9599,0.3324,"[{'reason': 'Falta de Matéria-Prima', 'duration': 125}, {'reason': 'Troca de Sabor', 'duration': 28}, {'reason': 'Troca de Sabor', 'duration': 27}, {'reason': 'Falta de Matéria-Prima', 'duration': 108}]"
2026-02-13,LINHA_C,Leite Fermentado,2,480,439,41,23150,1112,22038,0.9146,0.904,0.952,0.7871,"[{'reason': 'Limpeza CIP', 'duration': 41}]"
2026-02-13,LINHA_C,Leite Fermentado,3,480,463,17,24811,357,24454,0.9646,0.9186,0.9856,0.8734,"[{'reason': 'Falta de Matéria-Prima', 'duration': 17}]"
2026-02-14,LINHA_A,Iogurte Natural,1,480,480,0,34314,1356,32958,1.0,0.8579,0.9605,0.7416,[]
2026-02-14,LINHA_A,Iogurte Natural,2,480,387,93,30592,803,29789,0.8063,0.9486,0.9738,0.6703,"[{'reason': 'Limpeza CIP', 'duration': 56}, {'reason': 'Manutenção Preventiva', 'duration': 37}]"
2026-02-14,LINHA_A,Iogurte Natural,3,480,456,24,36163,1169,34994,0.95,0.9517,0.9677,0.7874,"[{'reason': 'Troca de Sabor', 'duration': 24}]"
2026-02-14,LINHA_B,Iogurte Grego,1,480,466,14,29443,1125,28318,0.9708,0.9477,0.9618,0.7964,"[{'reason': 'Controle de Qualidade', 'duration': 14}]"
2026-02-14,LINHA_B,Iogurte Grego,2,480,456,24,27641,1025,26616,0.95,0.9092,0.9629,0.7486,"[{'reason': 'Controle de Qualidade', 'duration': 24}]"
2026-02-14,LINHA_B,Iogurte Grego,3,480,480,0,31473,564,30909,1.0,0.9835,0.9821,0.8693,[]
2026-02-14,LINHA_C,Leite Fermentado,1,480,437,43,22094,623,21471,0.9104,0.8667,0.9718,0.6901,"[{'reason': 'Troca de Sabor', 'duration': 43}]"
2026-02-14,LINHA_C,Leite Fermentado,2,480,439,41,23223,468,22755,0.9146,0.9069,0.9798,0.7314,"[{'reason': 'Limpeza CIP', 'duration': 30}, {'reason': 'Ajuste de Equipamento', 'duration': 11}]"
2026-02-14,LINHA_C,Leite Fermentado,3,480,480,0,24322,574,23748,1.0,0.8686,0.9764,0.7633,[]
2026-02-15,LINHA_A,Iogurte Natural,1,480,390,90,30213,960,29253,0.8125,0.9296,0.9682,0.6582,"[{'reason': 'Manutenção Preventiva', 'duration': 90}]"
2026-02-15,LINHA_A,Iogurte Natural,2,480,480,0,36784,1778,35006,1.0,0.9196,0.9517,0.7876,[]
2026-02-15,LINHA_A,Iogurte Natural,3,480,456,24,36711,1460,35251,0.95,0.9661,0.9602,0.7931,"[{'reason': 'Falha Elétrica', 'duration': 12}, {'reason': 'Ajuste de Equipamento', 'duration': 12}]"
2026-02-15,LINHA_B,Iogurte Grego,1,480,450,30,25576,1014,24562,0.9375,0.8525,0.9604,0.6908,"[{'reason': 'Ajuste de Equipamento', 'duration': 8}, {'reason': 'Troca de Sabor', 'duration': 22}]"
2026-02-15,LINHA_B,Iogurte Grego,2,480,435,45,25805,149,25656,0.9062,0.8898,0.9942,0.7216,"[{'reason': 'Falha Elétrica', 'duration': 45}]"
2026-02-15,LINHA_B,Iogurte Grego,3,480,412,68,24780,538,24242,0.8583,0.9022,0.9783,0.6818,"[{'reason': 'Controle de Qualidade', 'duration': 12}, {'reason': 'Limpeza CIP', 'duration': 56}]"
2026-02-15,LINHA_C,Leite Fermentado,1,480,480,0,25059,854,24205,1.0,0.895,0.9659,0.778,[]
2026-02-15,LINHA_C,Leite Fermentado,2,480,416,64,23897,961,22936,0.8667,0.9848,0.9598,0.7372,"[{'reason': 'Controle de Qualidade', 'duration': 29}, {'reason': 'Troca de Sabor', 'duration': 35}]"
2026-02-15,LINHA_C,Leite Fermentado,3,480,416,64,21729,172,21557,0.8667,0.8954,0.9921,0.6929,"[{'reason': 'Falta de Matéria-Prima', 'duration': 46}, {'reason': 'Ajuste de Equipamento', 'duration': 18}]"
2026-02-16,LINHA_A,Iogurte Natural,1,480,446,34,34290,1324,32966,0.9292,0.9226,0.9614,0.8242,"[{'reason': 'Troca de Sabor', 'duration': 34}]"
2026-02-16,LINHA_A,Iogurte Natural,2,480,480,0,39746,1884,37862,1.0,0.9936,0.9526,0.9465,[]
2026-02-16,LINHA_A,Iogurte Natural,3,480,262,218,19755,299,19456,0.5458,0.9048,0.9849,0.4864,"[{'reason': 'Falta de Matéria-Prima', 'duration': 156}, {'reason': 'Falha Elétrica', 'duration': 16}, {'reason': 'Limpeza CIP', 'duration': 46}]"
2026-02-16,LINHA_B,Iogurte Grego,1,480,480,0,27875,920,26955,1.0,0.8711,0.967,0.8423,[]
2026-02-16,LINHA_B,Iogurte Grego,2,480,393,87,25457,855,24602,0.8187,0.9716,0.9664,0.7688,"[{'reason': 'Limpeza CIP', 'duration': 60}, {'reason': 'Troca de Sabor', 'duration': 27}]"
2026-02-16,LINHA_B,Iogurte Grego,3,480,441,39,26512,1227,25285,0.9187,0.9018,0.9537,0.7902,"[{'reason': 'Controle de Qualidade', 'duration': 11}, {'reason': 'Falha Elétrica', 'duration': 28}]"
2026-02-16,LINHA_C,Leite Fermentado,1,480,452,28,25932,955,24977,0.9417,0.9835,0.9632,0.892,"[{'reason': 'Ajuste de Equipamento', 'duration': 28}]"
2026-02-16,LINHA_C,Leite Fermentado,2,480,480,0,24418,130,24288,1.0,0.8721,0.9947,0.8674,[]
2026-02-16,LINHA_C,Leite Fermentado,3,480,413,67,23939,690,23249,0.8604,0.9937,0.9712,0.8303,"[{'reason': 'Troca de Sabor', 'duration': 26}, {'reason': 'Limpeza CIP', 'duration': 41}]"
2026-02-17,LINHA_A,Iogurte Natural,1,480,302,178,23957,201,23756,0.6292,0.9519,0.9916,0.5939,"[{'reason': 'Falta de Matéria-Prima', 'duration': 178}]"
2026-02-17,LINHA_A,Iogurte Natural,2,480,426,54,32622,965,31657,0.8875,0.9189,0.9704,0.7914,"[{'reason': 'Limpeza CIP', 'duration': 54}]"
2026-02-17,LINHA_A,Iogurte Natural,3,480,480,0,34994,876,34118,1.0,0.8749,0.975,0.853,[]
2026-02-17,LINHA_B,Iogurte Grego,1,480,480,0,27439,1178,26261,1.0,0.8575,0.9571,0.8207,[]
2026-02-17,LINHA_B,Iogurte Grego,2,480,455,25,30154,417,29737,0.9479,0.9941,0.9862,0.9293,"[{'reason': 'Manutenção Preventiva', 'duration': 25}]"
2026-02-17,LINHA_B,Iogurte Grego,3,480,236,244,14404,456,13948,0.4917,0.9155,0.9683,0.4359,"[{'reason': 'Manutenção Preventiva', 'duration': 119}, {'reason': 'Controle de Qualidade', 'duration': 25}, {'reason': 'Manutenção Preventiva', 'duration': 37}, {'reason': 'Limpeza CIP', 'duration': 52}, {'reason': 'Controle de Qualidade', 'duration': 11}]"
2026-02-17,LINHA_C,Leite Fermentado,1,480,480,0,26413,1298,25115,1.0,0.9433,0.9509,0.897,[]
2026-02-17,LINHA_C,Leite Fermentado,2,480,480,0,27128,1243,25885,1.0,0.9689,0.9542,0.9245,[]
2026-02-17,LINHA_C,Leite Fermentado,3,480,388,92,20857,778,20079,0.8083,0.9215,0.9627,0.7171,"[{'reason': 'Ajuste de Equipamento', 'duration': 11}, {'reason': 'Troca de Sabor', 'duration': 40}, {'reason': 'Falta de Matéria-Prima', 'duration': 20}, {'reason': 'Ajuste de Equipamento', 'duration': 21}]"
2026-02-18,LINHA_A,Iogurte Natural,1,480,423,57,33487,412,33075,0.8812,0.95,0.9877,0.8269,"[{'reason': 'Falha Elétrica', 'duration': 57}]"
2026-02-18,LINHA_A,Iogurte Natural,2,480,423,57,30026,162,29864,0.8812,0.8518,0.9946,0.7466,"[{'reason': 'Controle de Qualidade', 'duration': 18}, {'reason': 'Troca de Sabor', 'duration': 39}]"
2026-02-18,LINHA_A,Iogurte Natural,3,480,397,83,31268,468,30800,0.8271,0.9451,0.985,0.77,"[{'reason': 'Falta de Matéria-Prima', 'duration': 83}]"
2026-02-18,LINHA_B,Iogurte Grego,1,480,438,42,25237,613,24624,0.9125,0.8643,0.9757,0.7695,"[{'reason': 'Troca de Sabor', 'duration': 42}]"
2026-02-18,LINHA_B,Iogurte Grego,2,480,480,0,29508,1027,28481,1.0,0.9221,0.9652,0.89,[]
2026-02-18,LINHA_B,Iogurte Grego,3,480,480,0,28586,654,27932,1.0,0.8933,0.9771,0.8729,[]
2026-02-18,LINHA_C,Leite Fermentado,1,480,472,8,26546,576,25970,0.9833,0.9641,0.9783,0.9275,"[{'reason': 'Ajuste de Equipamento', 'duration': 8}]"
2026-02-18,LINHA_C,Leite Fermentado,2,480,345,135,18184,735,17449,0.7188,0.9036,0.9596,0.6232,"[{'reason': 'Falha Elétrica', 'duration': 30}, {'reason': 'Controle de Qualidade', 'duration': 22}, {'reason': 'Manutenção Preventiva', 'duration': 83}]"
2026-02-18,LINHA_C,Leite Fermentado,3,480,459,21,24198,836,23362,0.9563,0.9038,0.9655,0.8344,"[{'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-02-19,LINHA_A,Iogurte Natural,1,480,450,30,37040,354,36686,0.9375,0.9877,0.9904,0.9172,"[{'reason': 'Ajuste de Equipamento', 'duration': 30}]"
2026-02-19,LINHA_A,Iogurte Natural,2,480,427,53,30453,201,30252,0.8896,0.8558,0.9934,0.7563,"[{'reason': 'Limpeza CIP', 'duration': 53}]"
2026-02-19,LINHA_A,Iogurte Natural,3,480,480,0,39200,694,38506,1.0,0.98,0.9823,0.9627,[]
2026-02-19,LINHA_B,Iogurte Grego,1,480,338,142,20899,818,20081,0.7042,0.9275,0.9609,0.6275,"[{'reason': 'Falha Elétrica', 'duration': 10}, {'reason': 'Falha Elétrica', 'duration': 43}, {'reason': 'Manutenção Preventiva', 'duration': 89}]"
2026-02-19,LINHA_B,Iogurte Grego,2,480,465,15,30507,1451,29056,0.9688,0.9841,0.9524,0.908,"[{'reason': 'Ajuste de Equipamento', 'duration': 15}]"
2026-02-19,LINHA_B,Iogurte Grego,3,480,434,46,26752,380,26372,0.9042,0.9246,0.9858,0.8241,"[{'reason': 'Limpeza CIP', 'duration': 32}, {'reason': 'Ajuste de Equipamento', 'duration': 14}]"
2026-02-19,LINHA_C,Leite Fermentado,1,480,451,29,23670,1029,22641,0.9396,0.8997,0.9565,0.8086,"[{'reason': 'Controle de Qualidade', 'duration': 29}]"
2026-02-19,LINHA_C,Leite Fermentado,2,480,480,0,24098,195,23903,1.0,0.8606,0.9919,0.8537,[]
2026-02-19,LINHA_C,Leite Fermentado,3,480,444,36,25165,1072,24093,0.925,0.9716,0.9574,0.8605,"[{'reason': 'Falha Elétrica', 'duration': 15}, {'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-02-20,LINHA_A,Iogurte Natural,1,480,469,11,37058,438,36620,0.9771,0.9482,0.9882,0.9155,"[{'reason': 'Controle de Qualidade', 'duration': 11}]"
2026-02-20,LINHA_A,Iogurte Natural,2,480,441,39,33581,224,33357,0.9187,0.9138,0.9933,0.8339,"[{'reason': 'Falha Elétrica', 'duration': 22}, {'reason': 'Troca de Sabor', 'duration': 17}]"
2026-02-20,LINHA_A,Iogurte Natural,3,480,480,0,38593,192,38401,1.0,0.9648,0.995,0.96,[]
2026-02-20,LINHA_B,Iogurte Grego,1,480,452,28,25860,1261,24599,0.9417,0.8582,0.9512,0.7687,"[{'reason': 'Falha Elétrica', 'duration': 28}]"
2026-02-20,LINHA_B,Iogurte Grego,2,480,457,23,27285,419,26866,0.9521,0.8956,0.9846,0.8396,"[{'reason': 'Manutenção Preventiva', 'duration': 23}]"
2026-02-20,LINHA_B,Iogurte Grego,3,480,480,0,30700,1489,29211,1.0,0.9594,0.9515,0.9128,[]
2026-02-20,LINHA_C,Leite Fermentado,1,480,383,97,21476,927,20549,0.7979,0.9613,0.9568,0.7339,"[{'reason': 'Manutenção Preventiva', 'duration': 97}]"
2026-02-20,LINHA_C,Leite Fermentado,2,480,469,11,24589,911,23678,0.9771,0.8988,0.963,0.8456,"[{'reason': 'Controle de Qualidade', 'duration': 11}]"
2026-02-20,LINHA_C,Leite Fermentado,3,480,452,28,23878,1088,22790,0.9417,0.9056,0.9544,0.8139,"[{'reason': 'Manutenção Preventiva', 'duration': 28}]"
2026-02-21,LINHA_A,Iogurte Natural,1,480,264,216,20881,178,20703,0.55,0.9491,0.9915,0.4658,"[{'reason': 'Falta de Matéria-Prima', 'duration': 175}, {'reason': 'Falha Elétrica', 'duration': 41}]"
2026-02-21,LINHA_A,Iogurte Natural,2,480,340,140,27401,856,26545,0.7083,0.9671,0.9688,0.5973,"[{'reason': 'Troca de Sabor', 'duration': 34}, {'reason': 'Manutenção Preventiva', 'duration': 106}]"
2026-02-21,LINHA_A,Iogurte Natural,3,480,459,21,34034,1091,32943,0.9563,0.8898,0.9679,0.7412,"[{'reason': 'Controle de Qualidade', 'duration': 21}]"
2026-02-21,LINHA_B,Iogurte Grego,1,480,480,0,30843,296,30547,1.0,0.9638,0.9904,0.8591,[]
2026-02-21,LINHA_B,Iogurte Grego,2,480,381,99,25144,1062,24082,0.7937,0.9899,0.9578,0.6773,"[{'reason': 'Controle de Qualidade', 'duration': 12}, {'reason': 'Manutenção Preventiva', 'duration': 87}]"
2026-02-21,LINHA_B,Iogurte Grego,3,480,443,37,28180,1065,27115,0.9229,0.9542,0.9622,0.7626,"[{'reason': 'Falha Elétrica', 'duration': 25}, {'reason': 'Ajuste de Equipamento', 'duration': 12}]"
2026-02-21,LINHA_C,Leite Fermentado,1,480,367,113,18824,386,18438,0.7646,0.8793,0.9795,0.5927,"[{'reason': 'Limpeza CIP', 'duration': 30}, {'reason': 'Manutenção Preventiva', 'duration': 83}]"
2026-02-21,LINHA_C,Leite Fermentado,2,480,375,105,20979,635,20344,0.7812,0.959,0.9697,0.6539,"[{'reason': 'Falha Elétrica', 'duration': 40}, {'reason': 'Limpeza CIP', 'duration': 38}, {'reason': 'Ajuste de Equipamento', 'duration': 27}]"
2026-02-21,LINHA_C,Leite Fermentado,3,480,437,43,22291,900,21391,0.9104,0.8744,0.9596,0.6876,"[{'reason': 'Controle de Qualidade', 'duration': 16}, {'reason': 'Ajuste de Equipamento', 'duration': 27}]"
2026-02-22,LINHA_A,Iogurte Natural,1,480,430,50,34967,192,34775,0.8958,0.9758,0.9945,0.7824,"[{'reason': 'Controle de Qualidade', 'duration': 16}, {'reason': 'Limpeza CIP', 'duration': 34}]"
2026-02-22,LINHA_A,Iogurte Natural,2,480,313,167,24928,1041,23887,0.6521,0.9557,0.9582,0.5375,"[{'reason': 'Limpeza CIP', 'duration': 44}, {'reason': 'Manutenção Preventiva', 'duration': 111}, {'reason': 'Controle de Qualidade', 'duration': 12}]"
2026-02-22,LINHA_A,Iogurte Natural,3,480,480,0,37028,1382,35646,1.0,0.9257,0.9627,0.802,[]
2026-02-22,LINHA_B,Iogurte Grego,1,480,433,47,28000,836,27164,0.9021,0.97,0.9701,0.764,"[{'reason': 'Limpeza CIP', 'duration': 47}]"
2026-02-22,LINHA_B,Iogurte Grego,2,480,466,14,30438,367,30071,0.9708,0.9798,0.9879,0.8457,"[{'reason': 'Ajuste de Equipamento', 'duration': 14}]"
2026-02-22,LINHA_B,Iogurte Grego,3,480,369,111,24125,850,23275,0.7688,0.9807,0.9648,0.6546,"[{'reason': 'Manutenção Preventiva', 'duration': 111}]"
2026-02-22,LINHA_C,Leite Fermentado,1,480,414,66,22791,700,22091,0.8625,0.9437,0.9693,0.7101,"[{'reason': 'Manutenção Preventiva', 'duration': 66}]"
2026-02-22,LINHA_C,Leite Fermentado,2,480,394,86,21859,160,21699,0.8208,0.9511,0.9927,0.6975,"[{'reason': 'Falta de Matéria-Prima', 'duration': 41}, {'reason': 'Falta de Matéria-Prima', 'duration': 45}]"
2026-02-22,LINHA_C,Leite Fermentado,3,480,344,136,17980,375,17605,0.7167,0.896,0.9791,0.5659,"[{'reason': 'Falta de Matéria-Prima', 'duration': 136}]"
2026-02-23,LINHA_A,Iogurte Natural,1,480,454,26,36316,842,35474,0.9458,0.9599,0.9768,0.8869,"[{'reason': 'Troca de Sabor', 'duration': 26}]"
2026-02-23,LINHA_A,Iogurte Natural,2,480,480,0,38702,691,38011,1.0,0.9676,0.9821,0.9503,[]
2026-02-23,LINHA_A,Iogurte Natural,3,480,453,27,32407,707,31700,0.9437,0.8585,0.9782,0.7925,"[{'reason': 'Controle de Qualidade', 'duration': 27}]"
2026-02-23,LINHA_B,Iogurte Grego,1,480,307,173,18680,724,17956,0.6396,0.9127,0.9612,0.5611,"[{'reason': 'Manutenção Preventiva', 'duration': 98}, {'reason': 'Limpeza CIP', 'duration': 32}, {'reason': 'Ajuste de Equipamento', 'duration': 17}, {'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-02-23,LINHA_B,Iogurte Grego,2,480,480,0,28533,497,28036,1.0,0.8917,0.9826,0.8761,[]
2026-02-23,LINHA_B,Iogurte Grego,3,480,369,111,22824,298,22526,0.7688,0.9278,0.9869,0.7039,"[{'reason': 'Falha Elétrica', 'duration': 54}, {'reason': 'Falha Elétrica', 'duration': 57}]"
2026-02-23,LINHA_C,Leite Fermentado,1,480,446,34,23689,905,22784,0.9292,0.9105,0.9618,0.8137,"[{'reason': 'Limpeza CIP', 'duration': 34}]"
2026-02-23,LINHA_C,Leite Fermentado,2,480,436,44,23135,390,22745,0.9083,0.9096,0.9831,0.8123,"[{'reason': 'Limpeza CIP', 'duration': 44}]"
2026-02-23,LINHA_C,Leite Fermentado,3,480,480,0,25828,441,25387,1.0,0.9224,0.9829,0.9067,[]
2026-02-24,LINHA_A,Iogurte Natural,1,480,454,26,37654,1211,36443,0.9458,0.9953,0.9678,0.9111,"[{'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-02-24,LINHA_A,Iogurte Natural,2,480,480,0,34453,1647,32806,1.0,0.8613,0.9522,0.8202,[]
2026-02-24,LINHA_A,Iogurte Natural,3,480,480,0,37594,1243,36351,1.0,0.9399,0.9669,0.9088,[]
2026-02-24,LINHA_B,Iogurte Grego,1,480,361,119,20511,993,19518,0.7521,0.8523,0.9516,0.6099,"[{'reason': 'Manutenção Preventiva', 'duration': 119}]"
2026-02-24,LINHA_B,Iogurte Grego,2,480,362,118,23071,748,22323,0.7542,0.956,0.9676,0.6976,"[{'reason': 'Manutenção Preventiva', 'duration': 118}]"
2026-02-24,LINHA_B,Iogurte Grego,3,480,405,75,25370,1115,24255,0.8438,0.9396,0.9561,0.758,"[{'reason': 'Manutenção Preventiva', 'duration': 75}]"
2026-02-24,LINHA_C,Leite Fermentado,1,480,439,41,22361,1062,21299,0.9146,0.8732,0.9525,0.7607,"[{'reason': 'Troca de Sabor', 'duration': 41}]"
2026-02-24,LINHA_C,Leite Fermentado,2,480,376,104,20576,752,19824,0.7833,0.9381,0.9635,0.708,"[{'reason': 'Limpeza CIP', 'duration': 46}, {'reason': 'Manutenção Preventiva', 'duration': 58}]"
2026-02-24,LINHA_C,Leite Fermentado,3,480,440,40,24060,394,23666,0.9167,0.9374,0.9836,0.8452,"[{'reason': 'Manutenção Preventiva', 'duration': 40}]"
2026-02-25,LINHA_A,Iogurte Natural,1,480,375,105,30499,411,30088,0.7812,0.976,0.9865,0.7522,"[{'reason': 'Falta de Matéria-Prima', 'duration': 98}, {'reason': 'Ajuste de Equipamento', 'duration': 7}]"
2026-02-25,LINHA_A,Iogurte Natural,2,480,460,20,32631,799,31832,0.9583,0.8512,0.9755,0.7958,"[{'reason': 'Ajuste de Equipamento', 'duration': 11}, {'reason': 'Ajuste de Equipamento', 'duration': 9}]"
2026-02-25,LINHA_A,Iogurte Natural,3,480,480,0,38490,1776,36714,1.0,0.9623,0.9539,0.9179,[]
2026-02-25,LINHA_B,Iogurte Grego,1,480,456,24,27820,1044,26776,0.95,0.9151,0.9625,0.8367,"[{'reason': 'Ajuste de Equipamento', 'duration': 24}]"
2026-02-25,LINHA_B,Iogurte Grego,2,480,480,0,30029,978,29051,1.0,0.9384,0.9674,0.9078,[]
2026-02-25,LINHA_B,Iogurte Grego,3,480,434,46,27692,252,27440,0.9042,0.9571,0.9909,0.8575,"[{'reason': 'Limpeza CIP', 'duration': 46}]"
2026-02-25,LINHA_C,Leite Fermentado,1,480,480,0,27485,1051,26434,1.0,0.9816,0.9618,0.9441,[]
2026-02-25,LINHA_C,Leite Fermentado,2,480,480,0,24843,363,24480,1.0,0.8872,0.9854,0.8743,[]
2026-02-25,LINHA_C,Leite Fermentado,3,480,385,95,19300,495,18805,0.8021,0.8594,0.9744,0.6716,"[{'reason': 'Manutenção Preventiva', 'duration': 95}]"
2026-02-26,LINHA_A,Iogurte Natural,1,480,398,82,32925,1406,31519,0.8292,0.9927,0.9573,0.788,"[{'reason': 'Manutenção Preventiva', 'duration': 41}, {'reason': 'Troca de Sabor', 'duration': 41}]"
2026-02-26,LINHA_A,Iogurte Natural,2,480,237,243,18614,715,17899,0.4938,0.9425,0.9616,0.4475,"[{'reason': 'Troca de Sabor', 'duration': 17}, {'reason': 'Troca de Sabor', 'duration': 45}, {'reason': 'Ajuste de Equipamento', 'duration': 25}, {'reason': 'Falta de Matéria-Prima', 'duration': 156}]"
2026-02-26,LINHA_A,Iogurte Natural,3,480,406,74,30641,1422,29219,0.8458,0.9056,0.9536,0.7305,"[{'reason': 'Falha Elétrica', 'duration': 44}, {'reason': 'Troca de Sabor', 'duration': 30}]"
2026-02-26,LINHA_B,Iogurte Grego,1,480,435,45,26252,1188,25064,0.9062,0.9052,0.9547,0.7833,"[{'reason': 'Ajuste de Equipamento', 'duration': 25}, {'reason': 'Ajuste de Equipamento', 'duration': 20}]"
2026-02-26,LINHA_B,Iogurte Grego,2,480,296,184,17508,643,16865,0.6167,0.8872,0.9633,0.527,"[{'reason': 'Falta de Matéria-Prima', 'duration': 113}, {'reason': 'Ajuste de Equipamento', 'duration': 19}, {'reason': 'Limpeza CIP', 'duration': 52}]"
2026-02-26,LINHA_B,Iogurte Grego,3,480,460,20,29053,1369,27684,0.9583,0.9474,0.9529,0.8651,"[{'reason': 'Troca de Sabor', 'duration': 20}]"
2026-02-26,LINHA_C,Leite Fermentado,1,480,480,0,27263,495,26768,1.0,0.9737,0.9818,0.956,[]
2026-02-26,LINHA_C,Leite Fermentado,2,480,457,23,23863,659,23204,0.9521,0.8951,0.9724,0.8287,"[{'reason': 'Controle de Qualidade', 'duration': 23}]"
2026-02-26,LINHA_C,Leite Fermentado,3,480,480,0,25862,1208,24654,1.0,0.9236,0.9533,0.8805,[]
2026-02-27,LINHA_A,Iogurte Natural,1,480,480,0,38586,904,37682,1.0,0.9647,0.9766,0.9421,[]
2026-02-27,LINHA_A,Iogurte Natural,2,480,456,24,33209,405,32804,0.95,0.8739,0.9878,0.8201,"[{'reason': 'Controle de Qualidade', 'duration': 24}]"
2026-02-27,LINHA_A,Iogurte Natural,3,480,480,0,35113,1225,33888,1.0,0.8778,0.9651,0.8472,[]
2026-02-27,LINHA_B,Iogurte Grego,1,480,323,157,19237,364,18873,0.6729,0.8934,0.9811,0.5898,"[{'reason': 'Falta de Matéria-Prima', 'duration': 97}, {'reason': 'Manutenção Preventiva', 'duration': 60}]"
2026-02-27,LINHA_B,Iogurte Grego,2,480,480,0,29770,626,29144,1.0,0.9303,0.979,0.9107,[]
2026-02-27,LINHA_B,Iogurte Grego,3,480,427,53,28098,1345,26753,0.8896,0.987,0.9521,0.836,"[{'reason': 'Falha Elétrica', 'duration': 13}, {'reason': 'Limpeza CIP', 'duration': 40}]"
2026-02-27,LINHA_C,Leite Fermentado,1,480,351,129,18956,897,18059,0.7312,0.9258,0.9527,0.645,"[{'reason': 'Falta de Matéria-Prima', 'duration': 129}]"
2026-02-27,LINHA_C,Leite Fermentado,2,480,442,38,23434,700,22734,0.9208,0.9089,0.9701,0.8119,"[{'reason': 'Limpeza CIP', 'duration': 38}]"
2026-02-27,LINHA_C,Leite Fermentado,3,480,463,17,26436,937,25499,0.9646,0.9788,0.9646,0.9107,"[{'reason': 'Controle de Qualidade', 'duration': 17}]"
